filename,width,height,class,xmin,ymin,xmax,ymax
Cars298_png_jpg.rf.48f1ec1e2aa065913a7d2da30cadcdc2.jpg,400,268,License_Plate,165,147,232,183
CarLongPlate413_jpg.rf.83bca36b6ea40d7cd78e78f391e0018d.jpg,472,303,License_Plate,131,111,241,148
CarLongPlateGen1375_jpg.rf.301d802a18c1373a5b2e8e26f27c769f.jpg,472,303,License_Plate,194,122,306,151
CarLongPlate480_jpg.rf.9168dca8693946e7abc2bdf45f3528b3.jpg,472,303,License_Plate,225,169,315,196
rotatequandoi83_jpg.rf.e6761b85d34e810b45d5d84c48c46e02.jpg,800,530,License_Plate,344,299,389,315
rotatequandoi83_jpg.rf.e6761b85d34e810b45d5d84c48c46e02.jpg,800,530,License_Plate,553,327,593,345
xemay331_jpg.rf.77792d65ff72b9b00a1b3f6f05dc88c9.jpg,472,303,License_Plate,197,193,275,263
CarLongPlateGen3047_jpg.rf.edf6f1755a9b8b293ca87757ca4f95ff.jpg,472,303,License_Plate,244,158,347,196
Custom-20Kids_-20Tesla-20Model-20S-20Car-20License-20Plate_yythkg_jpg.rf.8d06a5f527578487aa788ec46f81a926.jpg,1250,1000,License_Plate,508,310,774,507
Cars75_png_jpg.rf.3df45d39a268a89c3b9b3e921c4b598f.jpg,400,248,License_Plate,208,195,217,200
Cars371_png_jpg.rf.9d8988efa9a4158e21a355c86779da94.jpg,400,190,License_Plate,312,134,370,149
xemay1871_jpg.rf.8f33c3ac3803cf5f90a382055c186b3f.jpg,472,303,License_Plate,150,72,204,106
Cars427_png_jpg.rf.33ac539e23093e6991aa952107d8e06b.jpg,600,450,License_Plate,235,192,374,227
CarLongPlateGen2991_jpg.rf.63e25ac402644ce58545a1111ef3c19d.jpg,472,303,License_Plate,264,256,346,288
xemay289_jpg.rf.f7361b562cb65e8e02b7f4b366acf24a.jpg,472,303,License_Plate,197,151,286,222
Cars163_png_jpg.rf.c0a10b656b9ba65e6bd013d66d188590.jpg,590,350,License_Plate,219,172,359,199
CarLongPlateGen3051_jpg.rf.c72b09b62d39a1c47474f993e806a3bd.jpg,472,303,License_Plate,209,108,300,157
Digital-LP_jpg.rf.ff9905091eba4e998d508cb487659202.jpg,1000,400,License_Plate,525,194,743,288
CarLongPlateGen2170_jpg.rf.eb967255021b7ca2195d4dc0e1d9b06a.jpg,472,303,License_Plate,195,121,311,158
CarLongPlateGen1428_jpg.rf.7514b36e3f7520d82b003fda2fe0efe9.jpg,472,303,License_Plate,204,103,311,142
CarLongPlate534_jpg.rf.ba1653671ab7228ca96f406085928614.jpg,472,303,License_Plate,132,256,217,277
ngoaigiao3_jpg.rf.3312230ba36b39faf756f8ac5703e279.jpg,860,573,License_Plate,442,392,630,463
Cars15_png_jpg.rf.4a414ded63d4f623fcfd665acc421c43.jpg,400,267,License_Plate,309,145,371,170
pic_008_jpg.rf.19fe2dd41a83ea98eb6067eaba40c947.jpg,1500,1000,License_Plate,1063,631,1234,727
Cars37_png_jpg.rf.ae64edf803647257331a4fb55958da95.jpg,400,268,License_Plate,145,113,245,162
CarLongPlateGen2099_jpg.rf.3d172835a1b7cb66826f7ec3dee13172.jpg,472,303,License_Plate,319,185,395,225
CarLongPlateGen2204_jpg.rf.4e9b2e48af48c5482c4c69c5f29136a7.jpg,472,303,License_Plate,209,131,344,186
xemay1902_jpg.rf.b8ae10c9f8aa8b24e6eb6181261cd0e8.jpg,472,303,License_Plate,222,102,268,138
CarLongPlateGen3782_jpg.rf.7d4087f8c3d8af942c57b64942e352a4.jpg,472,303,License_Plate,119,60,223,132
xemay408_jpg.rf.63e8080999dd55f94e7baa493a55c9b1.jpg,472,303,License_Plate,194,90,281,167
xemay1810_jpg.rf.f6745009ccb503b1aebbdd1230403800.jpg,472,303,License_Plate,145,108,219,157
rotatequandoi86_jpg.rf.7b2098c487b78dc7190a88f6e559c8d1.jpg,1200,768,License_Plate,804,528,852,562
rotatequandoi86_jpg.rf.7b2098c487b78dc7190a88f6e559c8d1.jpg,1200,768,License_Plate,519,522,550,555
xemay291_jpg.rf.da51d020387ae78cdf23cc39f568dfc6.jpg,472,303,License_Plate,177,73,257,140
xemay1903_jpg.rf.14d274056c420a8d077547eb381e6680.jpg,472,303,License_Plate,192,174,235,205
pic_009_jpg.rf.74f7d192296cb211afe3f94777d5e34c.jpg,640,640,License_Plate,139,196,425,361
Driver-20gets-20_110-20ticket-20for-20not-20having-20front_yythkg_jpg.rf.4f65fdabac58f232beabbe45012887a1.jpg,620,349,License_Plate,137,37,526,241
CarLongPlate487_jpg.rf.af749bd03b84572837877946bf6c211b.jpg,472,303,License_Plate,265,169,355,200
CarLongPlateGen3050_jpg.rf.da54422b3bee12c99052c13833de49ff.jpg,472,303,License_Plate,230,136,320,167
xemay1815_jpg.rf.aca1891b4dc55334f47c4bc8fb7e0f73.jpg,472,303,License_Plate,201,78,262,124
CarLongPlate549_jpg.rf.2fe37d658b9934713e93d6a9f7a876a0.jpg,472,303,License_Plate,204,205,307,232
CarLongPlateGen2087_jpg.rf.8cd550a1c8b0e4a2562460230ad98bca.jpg,472,303,License_Plate,289,234,387,266
CarLongPlateGen2206_jpg.rf.5dc7eac8c4d4ab7127565505aa90d464.jpg,472,303,License_Plate,158,32,280,72
CarLongPlate481_jpg.rf.1eb16ad451e5d21db31889fa79a12aa1.jpg,472,303,License_Plate,251,168,349,200
CarLongPlateGen3781_jpg.rf.204f360fa4e10d9e41e50f2406fd256c.jpg,472,303,License_Plate,135,127,254,190
xemay358_jpg.rf.1b8b2f47797a4c70c8373b3c3fcdfe91.jpg,472,303,License_Plate,188,100,278,175
CarLongPlateGen3730_jpg.rf.974a232e69271ee3b25c8e0b179942d5.jpg,472,303,License_Plate,187,261,276,298
Cars98_png_jpg.rf.6ccda554da4c3d3f3ffa7b0d43e7658a.jpg,370,400,License_Plate,84,195,246,258
CarLongPlateGen20_jpg.rf.967030fc145ec5025332ae1ff06e006e.jpg,472,303,License_Plate,171,78,221,93
CarLongPlate416_jpg.rf.b54706c2ab50c8d9a39d6bfc21382286.jpg,472,303,License_Plate,138,75,267,111
pic_034_jpg.rf.a4816ff4b52471be3a18c4bbec6867b0.jpg,2000,1333,License_Plate,789,776,1197,880
FD1475_jpg.rf.221e3909da55b5321212d55643dd8d07.jpg,416,416,License_Plate,201,185,305,259
DRS507_jpg.rf.b84c78faa1b624c7c569cdf780c38409.jpg,416,416,License_Plate,245,329,368,369
DRS507_jpg.rf.b84c78faa1b624c7c569cdf780c38409.jpg,416,416,License_Plate,353,120,364,124
DRS507_jpg.rf.b84c78faa1b624c7c569cdf780c38409.jpg,416,416,License_Plate,404,125,416,130
ngoaigiao13_jpg.rf.7970dad9ba65eae2a52de4f20b26c2da.jpg,500,371,License_Plate,78,258,290,310
xemay1925_jpg.rf.178569e64af8340945ec1925552f60e7.jpg,472,303,License_Plate,225,120,259,145
CarLongPlate423_jpg.rf.06c03ad5d9b3a6426c63a9c761e46abc.jpg,472,303,License_Plate,226,187,317,210
CarLongPlateGen2091_jpg.rf.49c91de239ef8063da4e92659e95e644.jpg,472,303,License_Plate,255,258,368,291
xemay1828_jpg.rf.711eb6abd1bd47921fafb2179a2ae53c.jpg,472,303,License_Plate,135,131,195,175
xemay361_jpg.rf.53f0b041bf31852f3510c213023debfa.jpg,472,303,License_Plate,206,124,312,210
Cars415_png_jpg.rf.221d45d4fb219af8d4e3fb95b43a7856.jpg,400,300,License_Plate,132,156,260,191
Cars49_png_jpg.rf.1861f17840e28e9d75f578dea7ef2a28.jpg,400,253,License_Plate,267,170,313,189
xemay185_jpg.rf.b70ec983238b7bd57d655912c6a4caf1.jpg,472,303,License_Plate,226,48,306,120
Cheap-20automatic-20license-20plate-20readers-20are-20creeping_jpeg_jpg.rf.c5d4eff9df2f635bfd8c261233dd5d31.jpg,780,520,License_Plate,354,326,431,367
CarLongPlateGen2994_jpg.rf.67779217c7443fbd4a4d3d9c6baa5bc3.jpg,472,303,License_Plate,184,161,285,238
xemay417_jpg.rf.da1458c85da575dfb190a0787cda9be0.jpg,472,303,License_Plate,143,144,242,221
CarLongPlateGen2207_jpg.rf.bc2cc17a5c0e95763dd907d40f137640.jpg,472,303,License_Plate,339,204,430,230
xemay367_jpg.rf.864c1b4953a6ec5c576ac13f4b4d30f1.jpg,472,303,License_Plate,175,70,273,158
xemay1916_jpg.rf.446e5927e3a80881f71576fdc3e08116.jpg,472,303,License_Plate,210,124,248,152
Digital-20License-20Plates-20Roll-20Out-20In-20California-20__yyt_jpg.rf.de91d3b7740cbabc862e6a2b6a911930.jpg,1100,618,License_Plate,348,253,784,448
xemay191_jpg.rf.d7200dc5ddba76f8b07c00561064274a.jpg,472,303,License_Plate,165,113,248,185
CarLongPlateGen2096_jpg.rf.03d6d2065088b57e4ae6273511f2ca8c.jpg,472,303,License_Plate,196,36,315,137
xemay1862_jpg.rf.f4988b3dceb4630bff34e70f90a978b7.jpg,472,303,License_Plate,157,183,195,212
CarLongPlateGen1522_jpg.rf.f2640cc99ea64dc99e128700e4c179df.jpg,472,303,License_Plate,219,222,326,251
xemay362_jpg.rf.26fd7245e14c17d9d055b37a8151d737.jpg,472,303,License_Plate,184,105,269,174
CarLongPlateGen3046_jpg.rf.304b85c1fbe4a5161d2fce329aa44f41.jpg,472,303,License_Plate,236,143,327,192
xemay1876_jpg.rf.37ca754b5651f46d92e1a67d7be52c1f.jpg,472,303,License_Plate,210,127,255,159
xemay419_jpg.rf.c1374a6b81f39d15e04db6da4611d34f.jpg,472,303,License_Plate,189,39,279,115
CarLongPlateGen3734_jpg.rf.dd429d997695894bf3f48106fa3ed62f.jpg,472,303,License_Plate,282,158,364,198
Cars28_png_jpg.rf.846dd373cbb16691c24d66f1523f3ecd.jpg,600,425,License_Plate,540,365,597,383
xemay1932_jpg.rf.555a3740cf4bfa3a517e8c771513d53f.jpg,472,303,License_Plate,220,117,264,150
CarLongPlateGen3723_jpg.rf.ce50d63a065356d5cd8c196f583016b1.jpg,472,303,License_Plate,188,158,280,211
CarLongPlate48_jpg.rf.2340949fd8d3385b5f06a9d3ca87d7cb.jpg,472,303,License_Plate,241,144,329,169
CarLongPlate536_jpg.rf.9ac34a3e85d1d55b186616ce6f418530.jpg,472,303,License_Plate,121,248,244,282
CarLongPlateGen1371_jpg.rf.2adb48b09311f92d882302736974b59c.jpg,472,303,License_Plate,273,213,366,244
rotatequandoi84_jpg.rf.50b1cb9863ee7e7e0190803dcf15448f.jpg,800,652,License_Plate,483,481,545,539
xemay368_jpg.rf.c0b585f42e9d351711428c8e7dd7005d.jpg,472,303,License_Plate,271,136,357,211
CarLongPlateGen2208_jpg.rf.7c2ba2d9dcfe3f647f9d15f37bc62ba3.jpg,472,303,License_Plate,162,58,325,114
Cars405_png_jpg.rf.88fbe1017721edcd4059eea8b5c48b2a.jpg,586,331,License_Plate,240,206,298,231
CarLongPlate421_jpg.rf.ba6ca4882a6a55bd29c75f73c19c6dd1.jpg,472,303,License_Plate,139,176,242,256
xemay1858_jpg.rf.dc4ef2692c62e9a59ff6ab9b530c7c46.jpg,472,303,License_Plate,163,148,214,182
xemay415_jpg.rf.806157b527d573b3a49f12b85a52085b.jpg,472,303,License_Plate,177,155,263,221
Cars292_png_jpg.rf.74c8e4b89f5132e7be4cc07dce7f5862.jpg,400,267,License_Plate,90,186,136,207
pic_002_jpg.rf.b12f4bce476b2647d5d143e20b059a5f.jpg,4032,3024,License_Plate,2422,1015,2856,1320
CarLongPlateGen3055_jpg.rf.58bba451754eaa3e7014ffbf7c686bc3.jpg,472,303,License_Plate,216,175,326,237
xemay1927_jpg.rf.80e2d192cf7f2170b534ba84561296d0.jpg,472,303,License_Plate,224,126,268,161
CarLongPlateGen1389_jpg.rf.652bc83aae6799f3ed210cdb1c783f19.jpg,472,303,License_Plate,286,220,385,248
xemay18_jpg.rf.40f689e19a389d58f9f2a515296f49b6.jpg,472,303,License_Plate,180,157,280,235
Cars165_png_jpg.rf.4e4d07e95620bcab65eca1435d2f1d80.jpg,590,343,License_Plate,208,216,292,253
Cars88_png_jpg.rf.23a3113a7a1720bb47c27c18db58229e.jpg,400,300,License_Plate,167,147,241,170
Diplomatic_license_plate_of_Abkhazia_28201829_jpg.rf.174acd6bdd32fc46d5d72512fcbb6703.jpg,585,439,License_Plate,28,168,525,292
pic_007_jpg.rf.4b6a355b042664327da3d16883ae16b2.jpg,655,491,License_Plate,277,268,434,354
CarLongPlateGen2173_jpg.rf.85db58bd06c77e219e9b2afd05366e44.jpg,472,303,License_Plate,295,173,412,213
CarLongPlate46_jpg.rf.bb1f8827ae8b78b037ea52104a433bc0.jpg,472,303,License_Plate,260,250,342,273
CarLongPlate486_jpg.rf.778e5611bea7d48d1a1f55030f8e247b.jpg,472,303,License_Plate,278,180,373,209
CarLongPlateGen1388_jpg.rf.1fe049a1ee67932fe8edc5228f009520.jpg,472,303,License_Plate,188,214,283,238
xemay1900_jpg.rf.9b686e84ab67665571902d52270e2c41.jpg,472,303,License_Plate,252,144,291,177
CarLongPlate471_jpg.rf.41bfa00bb743bccb6465fbb77fbe86c3.jpg,472,303,License_Plate,221,222,321,250
rotatequandoi85_jpg.rf.63a7078490bcb871731cc20ca82e4d78.jpg,512,384,License_Plate,167,242,192,268
CarLongPlateGen3733_jpg.rf.5ac2ad4f132b677f37dc9c215201e969.jpg,472,303,License_Plate,161,43,264,82
CarLongPlateGen2171_jpg.rf.4a11f9c3bba42ec116356bfd2c899dc3.jpg,472,303,License_Plate,216,129,312,160
xemay1872_jpg.rf.8e4061893477c9eb33ae0ba29214ef77.jpg,472,303,License_Plate,159,155,207,189
Cars386_png_jpg.rf.437d78390c17a3e4a079f5a10102bc4a.jpg,600,450,License_Plate,82,306,220,367
CarLongPlateGen2999_jpg.rf.5a96c2f56f676d598f7a33a9b1fb53fe.jpg,472,303,License_Plate,146,216,264,283
CarLongPlateGen2175_jpg.rf.78b6f9ad6b3172819c7d95770ffe9911.jpg,472,303,License_Plate,212,32,330,84
Cars383_png_jpg.rf.a9ef5c9a91b7351f13d7057e7092d7c3.jpg,400,267,License_Plate,53,215,87,227
ngoaigiao5_jpg.rf.0fcd40e5dedf9409b0828e3cabfd657d.jpg,640,424,License_Plate,223,307,341,336
CarLongPlateGen1392_jpg.rf.268ebde2b6f454ab0c49f55b5f32a6bb.jpg,472,303,License_Plate,204,151,302,174
pic_012_jpg.rf.d03488eb46c5932752286b9b80ab12ce.jpg,640,480,License_Plate,291,137,382,183
CarLongPlate54_jpg.rf.ffa18f082f2ece79a9ec36b17d63dc24.jpg,472,303,License_Plate,242,189,339,214
xemay1857_jpg.rf.6c9c5931e38f4f06e0367ef3d99b6266.jpg,472,303,License_Plate,191,144,242,179
Cars172_png_jpg.rf.1bd06656a6e86c4e9cf00e11b8fdc109.jpg,457,422,License_Plate,172,208,300,238
Cars45_png_jpg.rf.749f8ec9da7456f9f71ed95f79fe90ef.jpg,400,251,License_Plate,203,102,279,174
xemay1911_jpg.rf.ef18946eae8803bb23369840ae4dc98d.jpg,472,303,License_Plate,182,146,226,178
Cars44_png_jpg.rf.1c54c0979cbdea2d8d0010ab26085c60.jpg,443,332,License_Plate,17,152,429,270
xemay1892_jpg.rf.f0766d5b449be92bb0222d3ced167eea.jpg,472,303,License_Plate,214,131,264,162
xemay101_jpg.rf.fe2ddc32e66a01cde85221f0d06d5645.jpg,472,303,License_Plate,242,79,332,160
xemay1894_jpg.rf.aff40abaf3052e80e7460ce1040a4f76.jpg,472,303,License_Plate,183,127,234,167
xemay1893_jpg.rf.8e9ceef65b117a7fc71315816b44c24e.jpg,472,303,License_Plate,204,137,256,169
ELVISV_jpg.rf.6146fc2762639a51169631f63f430c7c.jpg,416,416,License_Plate,188,247,237,279
CarLongPlateGen3053_jpg.rf.07fa1696416bc2aa7f0d9a35a1ebbb47.jpg,472,303,License_Plate,226,176,321,204
CarLongPlate557_jpg.rf.71b089afa2e010e9608cb9a234e2932f.jpg,472,303,License_Plate,172,96,276,125
CarLongPlate466_jpg.rf.8efae7cb5da868d843354a14c6c8ecd6.jpg,472,303,License_Plate,228,194,330,222
xemay1881_jpg.rf.c302d36c5fd76be3bebffe672584974f.jpg,472,303,License_Plate,213,129,263,161
CarLongPlate538_jpg.rf.26da888d74b7e483c287477bdb33c13b.jpg,472,303,License_Plate,195,252,302,284
xemay1874_jpg.rf.6eb9f11f6c8a00b12f190b35c1620d00.jpg,472,303,License_Plate,172,83,233,126
xemay1880_jpg.rf.a1ddb6496d25e05b3e41b0919e959cc1.jpg,472,303,License_Plate,145,122,193,166
CarLongPlate493_jpg.rf.49f3767fa7110225bca8c006f18c9cb6.jpg,472,303,License_Plate,204,193,298,218
Cars158_png_jpg.rf.0f760d3368f4f70473ff00b351e207e6.jpg,400,300,License_Plate,96,117,295,209
CarLongPlate556_jpg.rf.b78d214332bdee71167672bdc9b2b3bd.jpg,472,303,License_Plate,315,146,390,176
CarLongPlate490_jpg.rf.2a4db48db40d8c85a9aa81cabe63ee78.jpg,472,303,License_Plate,182,224,279,250
rotatequandoi87_jpg.rf.cb18d4d9b7e1b2cc920702eb1c539a2e.jpg,640,427,License_Plate,194,364,253,398
rotatequandoi95_jpg.rf.1dc26e92ea8967798926cc271eee4ca0.jpg,640,399,License_Plate,214,242,282,281
rotatequandoi96_jpg.rf.30528e5c4937720d13bcebf380a9d0d4.jpg,800,533,License_Plate,586,508,636,532
xemay1891_jpg.rf.e17948e37d003490fd47b684abc852f1.jpg,472,303,License_Plate,154,129,210,165
CarLongPlate53_jpg.rf.6e2970b5a1b48ee26ddd5761c6c328cf.jpg,472,303,License_Plate,220,125,300,153
CarLongPlate540_jpg.rf.bd4c3afe99d002e56e5d28377e2c54d2.jpg,472,303,License_Plate,129,177,226,208
xemay1890_jpg.rf.f27bef486ce9b86dd1570486ae99f025.jpg,472,303,License_Plate,192,134,225,161
CarLongPlateGen3052_jpg.rf.5bd8e257d0c5b9cdde8ffe05f82fac9a.jpg,472,303,License_Plate,243,176,349,210
FORDGT_jpg.rf.85c70b57b751c3f7f281d2b191abe68d.jpg,416,416,License_Plate,120,134,256,236
CarLongPlateGen218_jpg.rf.a358cbaa071113a5cf9bcf6cb467862d.jpg,472,303,License_Plate,213,114,272,150
CarLongPlateGen1521_jpg.rf.7b8db4344dfd3b4a339c6bc9eaa49df8.jpg,472,303,License_Plate,226,164,321,195
xemay1877_jpg.rf.bc349ab02cdbc0d7646cc82aa8e76f3e.jpg,472,303,License_Plate,168,164,223,201
xemay418_jpg.rf.51374841eefa2cd452c5428ff526ab8f.jpg,472,303,License_Plate,176,116,261,193
CarLongPlate551_jpg.rf.e23bbb14ac1031ff06ecdb1caafaa071.jpg,472,303,License_Plate,143,223,250,250
pic_067_jpg.rf.fcc912dd4d142deffe7f1e6e4c01a600.jpg,800,600,License_Plate,336,324,495,392
CarLongPlate550_jpg.rf.4972ed7d56d0737219abd945300a60bc.jpg,472,303,License_Plate,237,201,340,231
CarLongPlate555_jpg.rf.cff9295cb63926d17e54514b2b63d191.jpg,472,303,License_Plate,193,173,297,200
xemay364_jpg.rf.c0d3ad96f873a4b848e6ae737d703f52.jpg,472,303,License_Plate,182,70,282,153
pic_014_jpg.rf.724fc81b65e7011d77d362804913970b.jpg,1024,768,License_Plate,717,311,976,438
Cars62_png_jpg.rf.bf8327acd985bc4173ece3f36df3d47f.jpg,400,300,License_Plate,155,109,242,158
xemay1820_jpg.rf.e1c13dbabb599a82909b5daa6304fa7c.jpg,472,303,License_Plate,218,117,280,163
CarLongPlateGen2172_jpg.rf.5a63297f968ccfcf730f376529a663ea.jpg,472,303,License_Plate,97,95,224,137
CarLongPlate496_jpg.rf.5a9eae7cfa47d7ca799b3a1d6b027815.jpg,472,303,License_Plate,236,151,334,182
CarLongPlateGen2176_jpg.rf.189dfbcb9aa185866445c537b71c3b67.jpg,472,303,License_Plate,214,112,329,143
xemay1934_jpg.rf.ee86e9822622ccf8f14f7e09e8f3bda3.jpg,472,303,License_Plate,228,164,266,194
CarLongPlateGen2996_jpg.rf.c0af5c64829eec18c4f2e9a799e2f66f.jpg,472,303,License_Plate,319,172,388,238
CarLongPlateGen29_jpg.rf.74e34c05272cc11885e4fcd1eda2879a.jpg,472,303,License_Plate,248,119,302,130
CarLongPlateGen2997_jpg.rf.cb81748c98eaed08442b70892406ebe9.jpg,472,303,License_Plate,235,95,347,180
xemay1895_jpg.rf.b7c028d2a62a6039c65e36a3af348074.jpg,472,303,License_Plate,231,134,269,161
xemay288_jpg.rf.481dd433efdd23a7465acb95772871de.jpg,472,303,License_Plate,192,121,260,178
CarLongPlateGen2189_jpg.rf.0cc065d5613a06e5ef102fecd8c59143.jpg,472,303,License_Plate,175,231,283,258
EXCUSEM3_jpg.rf.2f8838d5da327629adba0010ae787690.jpg,416,416,License_Plate,182,313,249,345
xemay1818_jpg.rf.4f7bae52fe86bb38d01f9a5410cc9562.jpg,472,303,License_Plate,205,100,265,146
xemay1907_jpg.rf.dc44fba73d4701183877d2da3e41a368.jpg,472,303,License_Plate,216,109,279,165
CarLongPlateGen3057_jpg.rf.92712b24e5d8186f9c6e3cebac68856d.jpg,472,303,License_Plate,193,169,293,232
pic_015_jpg.rf.1e3b462352a648e53e737b82e8058613.jpg,813,573,License_Plate,293,288,516,346
CarLongPlate472_jpg.rf.acd9d53ad4fe2ed91cc937aa78a7b13b.jpg,472,303,License_Plate,213,209,306,234
CarLongPlateGen2188_jpg.rf.fbca35c4dd6c3dabe07fbaf4e9b3758c.jpg,472,303,License_Plate,163,221,295,272
xemay1883_jpg.rf.340f443003fc160d9d2fbe9f698edf3b.jpg,472,303,License_Plate,186,116,226,149
xemay1821_jpg.rf.246f0a007714ea5db2a18950ffa3a109.jpg,472,303,License_Plate,279,131,343,178
Cars170_png_jpg.rf.be025738dbb5444cf079d5d05cdf7fc2.jpg,500,365,License_Plate,317,189,345,223
Cars387_png_jpg.rf.59695efda0c16b39423dab3c2e7be35f.jpg,430,286,License_Plate,162,186,255,224
Cars60_png_jpg.rf.f99f414f57378a75613d52a6da7b9406.jpg,400,300,License_Plate,44,97,363,158
CarLongPlateGen1393_jpg.rf.fe7bcb54f15c924c64d413ec75bc3809.jpg,472,303,License_Plate,200,139,295,167
xemay1898_jpg.rf.de33d3f8ebcbd76cccf3cf5c85ebbd60.jpg,472,303,License_Plate,195,101,256,136
xemay1882_jpg.rf.5092d4fe48079f6cd1a47359c986d79f.jpg,472,303,License_Plate,162,159,218,192
CarLongPlate516_jpg.rf.5661d53b0c45fdc926db6dd50df445c3.jpg,472,303,License_Plate,245,137,333,167
Cars164_png_jpg.rf.ba586b0d9f655b6361e0e0119c9a30f4.jpg,400,268,License_Plate,159,143,238,182
CarLongPlateGen1523_jpg.rf.f2ace1a9673f81bd5de2b7b921702794.jpg,472,303,License_Plate,214,211,306,235
xemay1929_jpg.rf.e8b25a02865591f46a2e6572d8805a4a.jpg,472,303,License_Plate,189,124,249,175
xemay1870_jpg.rf.b682868971a225de7dbe85617e7955bf.jpg,472,303,License_Plate,201,143,253,179
pic_016_jpg.rf.1f339f4e76cc271f2c25ba8cf4f29696.jpg,1280,960,License_Plate,146,663,239,780
xemay1939_jpg.rf.00af6873837348295c3f5361110e6cf8.jpg,472,303,License_Plate,242,127,283,160
CarLongPlateGen3063_jpg.rf.a552720cf369d930315349c75173e576.jpg,472,303,License_Plate,247,174,354,224
xemay1885_jpg.rf.46ac87935843a61c7b1fd08f769b861e.jpg,472,303,License_Plate,211,129,286,178
Cars64_png_jpg.rf.40e6113c12ec12524e96d4075d73480a.jpg,400,267,License_Plate,119,186,324,219
CarLongPlateGen2998_jpg.rf.4c788694df7d9a0eee7b3ef662ee1b15.jpg,472,303,License_Plate,256,263,340,302
rotatequandoi89_jpg.rf.4ebc6e3f43827dd2e69e3151b6dc384d.jpg,540,405,License_Plate,112,288,194,332
CarLongPlate515_jpg.rf.92f2d37d1b6f08f1e9faec182d6539e1.jpg,472,303,License_Plate,171,169,262,193
xemay420_jpg.rf.f21013bf0562d9106a5079468bab81c9.jpg,472,303,License_Plate,211,80,278,140
rotatequandoi8_jpg.rf.0091be24510938a40678bc93207d8f08.jpg,800,526,License_Plate,460,317,493,336
rotatequandoi53_jpg.rf.97419df39f9e529b5dfe605ebbafac63.jpg,690,429,License_Plate,236,203,311,251
xemay1866_jpg.rf.7e836dab2c501c12dcd364b6d5aa5eb6.jpg,472,303,License_Plate,255,158,294,186
CarLongPlate528_jpg.rf.f31ae18eb00db9bf1d9796ec7bf0f0ee.jpg,472,303,License_Plate,197,222,298,255
rotatequandoi93_jpg.rf.cbd07fd866d7622c88a5a08d3b71c5a8.jpg,660,371,License_Plate,300,283,332,302
rotatequandoi93_jpg.rf.cbd07fd866d7622c88a5a08d3b71c5a8.jpg,660,371,License_Plate,531,161,543,174
rotatequandoi93_jpg.rf.cbd07fd866d7622c88a5a08d3b71c5a8.jpg,660,371,License_Plate,252,158,281,170
rotatequandoi93_jpg.rf.cbd07fd866d7622c88a5a08d3b71c5a8.jpg,660,371,License_Plate,145,166,168,176
CarLongPlate531_jpg.rf.0b7c597203c8e57d0cc5d37d939cdb9b.jpg,472,303,License_Plate,202,216,302,242
rotatequandoi60_jpg.rf.0af883c5004ba596d3a17e72403b55a1.jpg,427,280,License_Plate,162,233,209,262
xemay1867_jpg.rf.29c28d5f19092515502022c69b7baa33.jpg,472,303,License_Plate,227,116,260,145
CarLongPlateGen1399_jpg.rf.d2b0ec41d4b2ee54a7c86b8f08349793.jpg,472,303,License_Plate,233,214,327,238
CarLongPlateGen299_jpg.rf.6c94b731c6755d2b03952c47b68f9f3e.jpg,472,303,License_Plate,253,70,297,82
CarLongPlate510_jpg.rf.5d912907024b6b9d5fc0b98a23162b2c.jpg,472,303,License_Plate,224,172,323,198
xemay1921_jpg.rf.edc153ec607b06d6e749a03199242dbd.jpg,472,303,License_Plate,234,128,268,150
pic_017_jpg.rf.799838a6bcb37469975c11b3f4814c0c.jpg,640,640,License_Plate,550,401,637,452
pic_017_jpg.rf.799838a6bcb37469975c11b3f4814c0c.jpg,640,640,License_Plate,14,405,94,453
pic_013_jpg.rf.3189962b4871a2251d19dbfe70b22dea.jpg,1500,1000,License_Plate,626,426,841,543
xemay1928_jpg.rf.b5ebf8e18e858aec2c8e3416777ee1ab.jpg,472,303,License_Plate,209,152,270,196
CarLongPlateGen3061_jpg.rf.8b38e4e8b50d0493ee11f6c6447d90d5.jpg,472,303,License_Plate,213,148,319,190
xemay365_jpg.rf.246c574f51b7e982cdd1f72a743c727c.jpg,472,303,License_Plate,183,144,260,211
rotatequandoi97_jpg.rf.d059707e18fdfbc2da789e384c7140cf.jpg,2000,1500,License_Plate,1234,819,1371,903
rotatequandoi70_jpg.rf.d5eb5c04130ad566ef43a23627a8f8c5.jpg,400,439,License_Plate,163,347,198,365
Cars54_png_jpg.rf.705355d4472bef00d7fd23c3403f648c.jpg,400,300,License_Plate,147,60,256,117
CarLongPlateGen3096_jpg.rf.f4a8b97279b8b4fe4f9dacb8166c35f1.jpg,472,303,License_Plate,125,119,229,164
xemay1926_jpg.rf.b6a8c1e3df9dc173b2695eda6842085d.jpg,472,303,License_Plate,240,159,295,199
CarLongPlateGen397_jpg.rf.39cb9dc7029cd3f50f122575998af20b.jpg,472,303,License_Plate,260,179,312,195
xemay1019_jpg.rf.31ed4bceeb6fae8e075fbcbae4510b67.jpg,472,303,License_Plate,234,72,326,152
CarLongPlate497_jpg.rf.748030e9b4fd8c0b17e6866a674ec3c8.jpg,472,303,License_Plate,228,140,311,170
CarLongPlate539_jpg.rf.2b41c396087f9fe8bb48a828cbab61ef.jpg,472,303,License_Plate,185,231,292,268
